1000000,163.30281966141487,-23.53445855562397,
1258925.4117941635,162.91965496125874,-22.050287265057694,
1584893.192461111,162.48453998133778,-21.723498719326518,
1995262.3149688747,161.90499389745875,-22.524806538810875,
2511886.431509577,161.05950635420717,-24.470691048692206,
3162277.660168373,159.77495497385118,-27.611420297488248,
3981071.7055349695,157.79884075176832,-32.00834893221037,
5011872.336272715,154.76954827664946,-37.6902253032417,
6309573.444801917,150.19845832191143,-44.57563612102654,
7943282.347242805,143.49654012753086,-52.35586779137606,
9999999.99999998,134.0962524889487,-60.36387637886563,
12589254.117941663,121.70498218613083,-67.51708797559992,
15848931.924611108,106.63172591557664,-72.47407984642756,
19952623.149688747,89.96895641317045,-74.07518444919444,
25118864.31509577,73.3714630720103,-71.87827658581578,
31622776.60168373,58.45836591885037,-66.38639746044616,
39810717.05534969,46.24520162208543,-58.76488497468227,
50118723.36272714,36.97870174788527,-50.300969060279364,
63095734.44801917,30.347094758414116,-41.9983352597027,
79432823.47242805,25.79761312113392,-34.45288550693886,
99999999.99999979,22.767318772729958,-27.91840177343514,
